,matter,q0,q1,q2,q3,q4,q5,q6,q7,q8,citations
302,[4355.0],0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['urn:lex:br:federal:decreto.lei:1940-12-07;2848!art157', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art312', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art313_inc1', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art319', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art157_inc2_par2', 'lei+12403+2011!', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art313', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art157_inc1_par2', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art311']"
303,[4355.0],0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['urn:lex:br:federal:decreto.lei:1941-10-03;3689!art312', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art319', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art155_par4', 'urn:lex:br:federal:constituicao:1988-10-05;1988!art105_inc2', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art155', 'lei+12403+2011!', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art313', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art313_inc2', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art155_inc4_par4']"
304,[3632.0],0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,"['urn:lex:br:federal:lei:1997-09-23;9503!art306_par1', 'lei+9503+1997!art298_inc3', 'lei+9503+1997!art306_caput_par1', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art593_inc1', 'urn:lex:br:federal:lei:1997-09-23;9503!art306_par2', 'urn:lex:br:federal:lei:1997-09-23;9503!art306', 'urn:lex:br:federal:lei:1997-09-23;9503!art298_inc3']"
305,"[4355.0, 3416.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['urn:lex:br:federal:decreto.lei:1940-12-07;2848!art313_inc1', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art312', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art319', 'lei+12403+2011!', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art313', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art171_caput']"
306,"[3372.0, 5555.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['urn:lex:br:federal:decreto.lei:1941-10-03;3689!art312', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art413', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art121', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art121_par2', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art29']"
307,"[3372.0, 5555.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
308,[3395.0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['urn:lex:br:federal:decreto.lei:1940-12-07;2848!art140_caput', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art107_inc5', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art141_inc3', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art141', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art138_caput', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art51', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art589', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art43_par1', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art48', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art138_inc3', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art49', 'lei+9099+19953!art61', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art107_inc5', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art43']"
309,[3664.0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['urn:lex:br:federal:decreto.lei:1969-10-21;1001!art308_par1']
310,"[4355.0, 3521.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['lei+12850+2013!art2', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art157', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art312', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art313_inc1', 'lei+12850+2013!art155_par1', 'lei+12850+2013!art14', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art319', 'urn:lex:br:federal:constituicao:1988-10-05;1988!art105_inc2', 'lei+12850+2013!art251', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art313']"
311,"[4264.0, 3419.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['urn:lex:br:federal:lei:2002-01-10;10406!', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art621']"
312,"[3370.0, 5555.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['urn:lex:br:federal:lei:2002-01-10;10406!art5', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art121_par1', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art593_inc3', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art33_par3', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art121_par2', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art59', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art14_inc2']"
313,[3372.0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['notfound!art232']
314,[10902.0],0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,"['urn:lex:br:federal:decreto.lei:1940-12-07;2848!art14_inc4_par2', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art121_inc4', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art406', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art312', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art313_inc1', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art121_par2', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art14_inc2_par2', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art319', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art400', 'lei+12403+2011!', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art14', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art313', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art288', 'lei+8069+1990!art244', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art14_inc2', 'lei+8069+1990!art157_par2']"
315,[4291.0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['urn:lex:br:federal:decreto.lei:1940-12-07;2848!art129_par2', 'urn:lex:br:federal:lei:2002-01-10;10406!', 'lei+11340+2014!art2_par1', 'lei+11340+2006!art5']"
316,"[4355.0, 5566.0]",0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['urn:lex:br:federal:decreto.lei:1941-10-03;3689!art312', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art313_inc1', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art313', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art157_par2', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art319']"
317,[4355.0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['urn:lex:br:federal:decreto.lei:1941-10-03;3689!art312', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art173', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art319', 'lei+12403+2011!', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art313', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art612']"
318,[3370.0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['urn:lex:br:federal:decreto.lei:1941-10-03;3689!art744', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art93', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art94_inc2', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art746', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art94', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art94_caput']"
319,[4355.0],2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,"['urn:lex:br:federal:decreto.lei:1941-10-03;3689!art312', 'lei+9503+1997!art302_par2', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art297', 'lei+9503+1997!art304', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art319', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art121_par2', 'urn:lex:br:federal:lei:1973-01-11;5869!art319', 'lei+12403+2011!', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art14_inc4', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art14_inc2', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art121_inc4_par2']"
320,"[4355.0, 3608.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['lei+12403+2011!art319', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art282_inc2_par6', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art5', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art312', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art282_inc1', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art313_inc1', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art319', 'lei+11343+2006!art33_caput']"
321,"[3372.0, 3402.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['urn:lex:br:federal:decreto.lei:1940-12-07;2848!art147', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art61_inc2', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art593_inc3', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art121_par2', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art59', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art147_inc4']"
322,[4272.0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['lei+8666+1993!art89', 'lei+8666+1993!art89_caput', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art41', 'lei+8666+1993!art29', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art395']"
323,[4355.0],0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,"['urn:lex:br:federal:decreto.lei:1941-10-03;3689!art5', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art157', 'urn:lex:br:federal:lei:1990-07-13;8069!art244', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art312', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art313_inc1', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art319', 'lei+12403+2011!', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art313', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art244_inc2']"
324,[4355.0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['lei+12850+2013!', 'federal+lei+12403+2011!', 'lei+12850+2013!art2_par2', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art312', 'urn:lex:br:federal:constituicao:1988-10-05;1988!art5', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art319', 'urn:lex:br:federal:constituicao:1988-10-05;1988!art105_inc2', 'urn:lex:br:federal:lei:2002-01-10;10406!', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art313', 'urn:lex:br:federal:constituicao:1988-10-05;1988!art319']"
325,[4355.0],0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"['urn:lex:br:federal:decreto.lei:1941-10-03;3689!art312', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art244', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art313_inc1', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art319', 'lei+8069+1990!', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art313', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art157_par2']"
326,[3372.0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['urn:lex:br:federal:decreto.lei:1941-10-03;3689!art565', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art69', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art479', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art61_inc2', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art593_inc3', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art121_par2', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art156', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art121', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art59', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art71', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art69_caput', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art492', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art14_inc2']"
327,[3632.0],2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['urn:lex:br:federal:decreto.lei:1940-12-07;2848!art46_par4', 'urn:lex:br:federal:lei:1997-09-23;9503!art160', 'urn:lex:br:federal:lei:1997-09-23;9503!art159_par7', 'lei+9503+1997!art302_caput', 'lei+9503+1997!art302']"
328,"[4355.0, 3435.0, 3521.0, 3628.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['urn:lex:br:federal:decreto.lei:1940-12-07;2848!art20_par30', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art2', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art69_inc4', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art297', 'lei+9613+1998!art304', 'lei+12850+2013!art155_par40', 'lei+12403+2011!', 'lei+12850+2013!art20_par3', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art313', 'lei+12850+2013!art2_par4', 'lei+12850+2013!art20_par40', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art304', 'lei+9613+1998!art180_par10', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art69', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art155_par40', 'lei+9613+1998!art1_par2', 'lei+12850+2013!art1_par2', 'lei+12850+2013!art20_inc5_par4', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art10_inc4_par2', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art1_inc4_par2', 'lei+9613+1998!art69', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art312', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art313_inc1', 'lei+9613+1998!art180_par1', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art2_par4', 'lei+12850+2013!art2_par40', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art2_par40', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art2_par30', 'lei+12850+2013!art155_par4', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art155_inc4_par4']"
329,"[7928.0, 3431.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['urn:lex:br:federal:decreto.lei:1940-12-07;2848!art180_caput', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art5', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art312', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art313_inc1', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art282_inc1', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art319', 'lei+12403+2011!', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art313']"
330,"[3372.0, 3633.0, 5555.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['lei+10826+2003!art16', 'lei+10826+2003!art14', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art571_inc8', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art593_inc3', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art121_par2', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art29', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art483', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art593_inc2', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art492', 'lei+10826+2003!art16_caput', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art14_inc2', 'lei+10826+2003!art121_par2', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art482_par1']"
331,[4263.0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['urn:lex:br:federal:decreto.lei:1940-12-07;2848!art147', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art182', 'lei+11340+2006!', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art97_par2', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art5', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art97']"
332,"[4355.0, 3419.0]",0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['urn:lex:br:federal:decreto.lei:1941-10-03;3689!art312', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art313_inc1', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art319', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art157_inc2_par2', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art157_inc2', 'lei+12403+2011!', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art313', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art312_inc1']"
333,"[3372.0, 10949.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['urn:lex:br:federal:decreto.lei:1941-10-03;3689!art413', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art121_inc6_par2', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art1', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art581_inc5', 'lei+11340+2006!', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art121', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art121_par7', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art121_par2', 'lei+13104+9!', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art121_inc1_par2']"
334,"[5567.0, 3370.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['urn:lex:br:federal:decreto.lei:1941-10-03;3689!art415', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art413', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art29_inc4', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art121_par2', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art419', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art414']"
335,[3416.0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['urn:lex:br:federal:decreto.lei:1941-10-03;3689!art312', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art155_inc4_par4']"
336,[10949.0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['urn:lex:br:federal:decreto.lei:1940-12-07;2848!art7_inc5', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art366', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art61_inc2', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art5', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art312_par2', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art7_inc2', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art65']"
337,[3372.0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['urn:lex:br:federal:lei:2002-01-10;10406!', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art593', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art593_inc3', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art121_inc4_par2', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art492_inc1']"
338,[4355.0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['decreto-lei+3688+1941!art5_inc2', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art326', 'lei+11340+2006!', 'decreto-lei+3688+1941!art21']"
339,"[4263.0, 10986.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['lei+9605+1998!art40', 'urn:lex:br:federal:constituicao:1988-10-05;1988!art5', 'lei+9605+1998!art9', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art41', 'lei+9605+1998!art38', 'urn:lex:br:federal:constituicao:1988-10-05;1988!art41', 'lei+12651+2012!art4', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art111_inc3', 'lei+9605+1998!art48', 'lei+9605+1998!art63']"
340,[3372.0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['urn:lex:br:federal:decreto.lei:1941-10-03;3689!art415', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art413', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art121_inc4', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art581_inc4', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art5', 'lei+10826+2003!art14', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art121_par2', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art29', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art14_inc4', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art14_inc2', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art419', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art414']"
341,"[4355.0, 3419.0]",0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"['urn:lex:br:federal:lei:1990-07-13;8069!art244', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art312', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art313_inc1', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art319', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art157_inc2_par2', 'lei+12403+2011!', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art313', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art157_par2']"
342,[3608.0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['lei+11343+2006!art35', 'lei+11343+2006!art44_inc1', 'lei+11343+2006!art33_caput_par1', 'lei+11343+2006!art40_inc5']"
343,[7791.0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['urn:lex:br:federal:decreto.lei:1940-12-07;2848!art180_caput', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art41', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art157_par3', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art59_inc1', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art67', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art62']"
344,[3372.0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['urn:lex:br:federal:decreto.lei:1941-10-03;3689!art121_inc3_par2', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art581_inc4', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art121_inc4_par2', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art121_inc4_par2']"
345,"[4355.0, 3521.0]",0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,"['urn:lex:br:federal:constituicao:1988-10-05;1988!art5', 'lei+12850+2013!art2_caput', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!', 'lei+12850+2013!art22_par1']"
346,[3419.0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['urn:lex:br:federal:decreto.lei:1940-12-07;2848!art70', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art33', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art33_par2', 'urn:lex:br:federal:lei:1990-07-13;8069!art244', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art312', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art344', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art621_inc1', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art59', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art33', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art157_par2', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art621', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art107_inc4_par1']"
347,"[4355.0, 3402.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['urn:lex:br:federal:decreto.lei:1940-12-07;2848!art7', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art61', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art5', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art312', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art147_caput']"
348,[3632.0],2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['urn:lex:br:federal:lei:1997-09-23;9503!art302_caput', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art399_par2', 'urn:lex:br:federal:lei:1973-01-11;5869!art132', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art156']"
349,[4355.0],0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['urn:lex:br:federal:decreto.lei:1941-10-03;3689!art312', 'urn:lex:br:federal:constituicao:1988-10-05;1988!art5', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art319', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art157_inc2_par2', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art313', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art157_par2', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art329']"
350,[3608.0],0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,"['lei+11343+2006!art40_inc6', 'urn:lex:br:federal:constituicao:1988-10-05;1988!art5', 'lei+11343+2006!art33', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art312', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art313', 'lei+11343+2006!art35']"
351,"[3642.0, 3533.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
